region,province,city,barangay
VISAYAS,CEBU,MANDAUE CITY,CABANCALAN
VISAYAS,CEBU,MANDAUE CITY,CAMBARO
VISAYAS,CEBU,MANDAUE CITY,CANDUMAN
VISAYAS,CEBU,MANDAUE CITY,CASILI
VISAYAS,CEBU,MANDAUE CITY,CASUNTINGAN
VISAYAS,CEBU,MANDAUE CITY,CENTRO
VISAYAS,CEBU,MANDAUE CITY,CUBACUB
VISAYAS,CEBU,MANDAUE CITY,GUIZO
VISAYAS,CEBU,MANDAUE CITY,IBABAO-ESTANCIA
VISAYAS,CEBU,MANDAUE CITY,JAGOBIAO
VISAYAS,CEBU,MANDAUE CITY,LABOGON
VISAYAS,CEBU,MANDAUE CITY,LOOC
VISAYAS,CEBU,MANDAUE CITY,MAGUIKAY
VISAYAS,CEBU,MANDAUE CITY,MANTUYONG
VISAYAS,CEBU,MANDAUE CITY,OPAO
VISAYAS,CEBU,MANDAUE CITY,PAGSABUNGAN
VISAYAS,CEBU,MANDAUE CITY,PAKNA-AN
VISAYAS,CEBU,MANDAUE CITY,SUBANGDAKU
VISAYAS,CEBU,MANDAUE CITY,TABOK
VISAYAS,CEBU,MANDAUE CITY,TAWASON
VISAYAS,CEBU,MANDAUE CITY,TINGUB
VISAYAS,CEBU,MANDAUE CITY,TIPOLO
VISAYAS,CEBU,MANDAUE CITY,UMAPAD
VISAYAS,CEBU,MEDELLIN,ANTIPOLO
VISAYAS,CEBU,MEDELLIN,CANHABAGAT
VISAYAS,CEBU,MEDELLIN,CAPUTATAN NORTE
VISAYAS,CEBU,MEDELLIN,CAPUTATAN SUR
VISAYAS,CEBU,MEDELLIN,CURVA
VISAYAS,CEBU,MEDELLIN,DAANLUNGSOD
VISAYAS,CEBU,MEDELLIN,DALINGDING SUR
VISAYAS,CEBU,MEDELLIN,DAYHAGON
VISAYAS,CEBU,MEDELLIN,DON VIRGILIO GONZALES
VISAYAS,CEBU,MEDELLIN,GIBITNGIL
VISAYAS,CEBU,MEDELLIN,KAWIT
VISAYAS,CEBU,MEDELLIN,LAMINTAK NORTE
VISAYAS,CEBU,MEDELLIN,LAMINTAK SUR
VISAYAS,CEBU,MEDELLIN,LUY-A
VISAYAS,CEBU,MEDELLIN,MAHARUHAY
VISAYAS,CEBU,MEDELLIN,MAHAWAK
VISAYAS,CEBU,MEDELLIN,PANUGNAWAN
VISAYAS,CEBU,MEDELLIN,POBLACION
VISAYAS,CEBU,MEDELLIN,TINDOG
VISAYAS,CEBU,MINGLANILLA,CADULAWAN
VISAYAS,CEBU,MINGLANILLA,CALAJO-AN
VISAYAS,CEBU,MINGLANILLA,CAMP 7
VISAYAS,CEBU,MINGLANILLA,CAMP 8
VISAYAS,CEBU,MINGLANILLA,CUANOS
VISAYAS,CEBU,MINGLANILLA,GUINDARUHAN
VISAYAS,CEBU,MINGLANILLA,LINAO
VISAYAS,CEBU,MINGLANILLA,MANDUANG
VISAYAS,CEBU,MINGLANILLA,PAKIGNE
VISAYAS,CEBU,MINGLANILLA,POBLACION WARD I
VISAYAS,CEBU,MINGLANILLA,POBLACION WARD II
VISAYAS,CEBU,MINGLANILLA,POBLACION WARD III
VISAYAS,CEBU,MINGLANILLA,POBLACION WARD IV
VISAYAS,CEBU,MINGLANILLA,TUBOD
VISAYAS,CEBU,MINGLANILLA,TULAY
VISAYAS,CEBU,MINGLANILLA,TUNGHAAN
VISAYAS,CEBU,MINGLANILLA,TUNGKIL
VISAYAS,CEBU,MINGLANILLA,TUNGKOP
VISAYAS,CEBU,MINGLANILLA,VITO
VISAYAS,CEBU,MOALBOAL,AGBALANGA
VISAYAS,CEBU,MOALBOAL,BALA
VISAYAS,CEBU,MOALBOAL,BALABAGON
VISAYAS,CEBU,MOALBOAL,BASDIOT
VISAYAS,CEBU,MOALBOAL,BATADBATAD
VISAYAS,CEBU,MOALBOAL,BUGHO
VISAYAS,CEBU,MOALBOAL,BUGUIL
VISAYAS,CEBU,MOALBOAL,BUSAY
VISAYAS,CEBU,MOALBOAL,LANAO
VISAYAS,CEBU,MOALBOAL,POBLACION EAST
VISAYAS,CEBU,MOALBOAL,POBLACION WEST
VISAYAS,CEBU,MOALBOAL,SAAVEDRA
VISAYAS,CEBU,MOALBOAL,TOMONOY
VISAYAS,CEBU,MOALBOAL,TUBLE
VISAYAS,CEBU,MOALBOAL,TUNGA
VISAYAS,CEBU,NAGA CITY,ALFACO
VISAYAS,CEBU,NAGA CITY,BAIRAN
VISAYAS,CEBU,NAGA CITY,BALIRONG
VISAYAS,CEBU,NAGA CITY,CABUNGAHAN
VISAYAS,CEBU,NAGA CITY,CANTAO-AN
VISAYAS,CEBU,NAGA CITY,CENTRAL POBLACION
VISAYAS,CEBU,NAGA CITY,COGON
VISAYAS,CEBU,NAGA CITY,COLON
VISAYAS,CEBU,NAGA CITY,EAST POBLACION
VISAYAS,CEBU,NAGA CITY,INAYAGAN
VISAYAS,CEBU,NAGA CITY,INOBURAN
VISAYAS,CEBU,NAGA CITY,JAGUIMIT
VISAYAS,CEBU,NAGA CITY,LANAS
VISAYAS,CEBU,NAGA CITY,LANGTAD
VISAYAS,CEBU,NAGA CITY,LUTAC
VISAYAS,CEBU,NAGA CITY,MAINIT
VISAYAS,CEBU,NAGA CITY,MAYANA
VISAYAS,CEBU,NAGA CITY,NAALAD
VISAYAS,CEBU,NAGA CITY,NORTH POBLACION
VISAYAS,CEBU,NAGA CITY,PANGDAN
VISAYAS,CEBU,NAGA CITY,PATAG
VISAYAS,CEBU,NAGA CITY,SOUTH POBLACION
VISAYAS,CEBU,NAGA CITY,TAGJAGUIMIT
VISAYAS,CEBU,NAGA CITY,TANGKE
VISAYAS,CEBU,NAGA CITY,TINAAN
VISAYAS,CEBU,NAGA CITY,TUYAN
VISAYAS,CEBU,NAGA CITY,ULING
VISAYAS,CEBU,NAGA CITY,WEST POBLACION
VISAYAS,CEBU,OSLOB,ALO
VISAYAS,CEBU,OSLOB,BANGCOGON
VISAYAS,CEBU,OSLOB,BONBON
VISAYAS,CEBU,OSLOB,CALUMPANG
VISAYAS,CEBU,OSLOB,CAN-UKBAN
VISAYAS,CEBU,OSLOB,CAÑANG
VISAYAS,CEBU,OSLOB,CANANGCA-AN
VISAYAS,CEBU,OSLOB,CANSALO-AY
VISAYAS,CEBU,OSLOB,DAANLUNGSOD
VISAYAS,CEBU,OSLOB,GAWI
VISAYAS,CEBU,OSLOB,HAGDAN
VISAYAS,CEBU,OSLOB,LAGUNDE
VISAYAS,CEBU,OSLOB,LOOC
VISAYAS,CEBU,OSLOB,LUKA
VISAYAS,CEBU,OSLOB,MAINIT
VISAYAS,CEBU,OSLOB,MANLUM
VISAYAS,CEBU,OSLOB,NUEVA CACERES
VISAYAS,CEBU,OSLOB,POBLACION
VISAYAS,CEBU,OSLOB,PUNGTOD
VISAYAS,CEBU,OSLOB,TAN-AWAN
VISAYAS,CEBU,OSLOB,TUMALOG
VISAYAS,CEBU,PILAR,BIASONG
VISAYAS,CEBU,PILAR,CAWIT
VISAYAS,CEBU,PILAR,DAPDAP
VISAYAS,CEBU,PILAR,ESPERANZA
VISAYAS,CEBU,PILAR,IMELDA
VISAYAS,CEBU,PILAR,LANAO
VISAYAS,CEBU,PILAR,LOWER POBLACION
VISAYAS,CEBU,PILAR,MOABOG
VISAYAS,CEBU,PILAR,MONTSERRAT
VISAYAS,CEBU,PILAR,SAN ISIDRO
VISAYAS,CEBU,PILAR,SAN JUAN
VISAYAS,CEBU,PILAR,UPPER POBLACION
VISAYAS,CEBU,PILAR,VILLAHERMOSA
VISAYAS,CEBU,PINAMUNGAHAN,ANISLAG
VISAYAS,CEBU,PINAMUNGAHAN,ANOPOG
VISAYAS,CEBU,PINAMUNGAHAN,BINABAG
VISAYAS,CEBU,PINAMUNGAHAN,BUHINGTUBIG
VISAYAS,CEBU,PINAMUNGAHAN,BUSAY
VISAYAS,CEBU,PINAMUNGAHAN,BUTONG
VISAYAS,CEBU,PINAMUNGAHAN,CABIANGON
VISAYAS,CEBU,PINAMUNGAHAN,CAMUGAO
VISAYAS,CEBU,PINAMUNGAHAN,DUANGAN
VISAYAS,CEBU,PINAMUNGAHAN,GUIMBAWIAN
VISAYAS,CEBU,PINAMUNGAHAN,LAMAC
VISAYAS,CEBU,PINAMUNGAHAN,LUT-OD
VISAYAS,CEBU,PINAMUNGAHAN,MANGOTO
VISAYAS,CEBU,PINAMUNGAHAN,OPAO
VISAYAS,CEBU,PINAMUNGAHAN,PANDACAN
VISAYAS,CEBU,PINAMUNGAHAN,POBLACION
VISAYAS,CEBU,PINAMUNGAHAN,PUNOD
VISAYAS,CEBU,PINAMUNGAHAN,RIZAL
VISAYAS,CEBU,PINAMUNGAHAN,SACSAC
VISAYAS,CEBU,PINAMUNGAHAN,SAMBAGON
VISAYAS,CEBU,PINAMUNGAHAN,SIBAGO
VISAYAS,CEBU,PINAMUNGAHAN,TAJAO
VISAYAS,CEBU,PINAMUNGAHAN,TANGUB
VISAYAS,CEBU,PINAMUNGAHAN,TANIBAG
VISAYAS,CEBU,PINAMUNGAHAN,TUPAS
VISAYAS,CEBU,PINAMUNGAHAN,TUTAY
VISAYAS,CEBU,PORO,ADELA
VISAYAS,CEBU,PORO,ALTAVISTA
VISAYAS,CEBU,PORO,CAGCAGAN
VISAYAS,CEBU,PORO,CANSABUSAB
VISAYAS,CEBU,PORO,DAAN PAZ
VISAYAS,CEBU,PORO,EASTERN POBLACION
VISAYAS,CEBU,PORO,ESPERANZA
VISAYAS,CEBU,PORO,LIBERTAD
VISAYAS,CEBU,PORO,MABINI
VISAYAS,CEBU,PORO,MERCEDES
VISAYAS,CEBU,PORO,PAGSA
VISAYAS,CEBU,PORO,PAZ
VISAYAS,CEBU,PORO,RIZAL
VISAYAS,CEBU,PORO,SAN JOSE
VISAYAS,CEBU,PORO,SANTA RITA
VISAYAS,CEBU,PORO,TEGUIS
VISAYAS,CEBU,PORO,WESTERN POBLACION
VISAYAS,CEBU,RONDA,BUTONG
VISAYAS,CEBU,RONDA,CAN-ABUHON
VISAYAS,CEBU,RONDA,CANDULING
VISAYAS,CEBU,RONDA,CANSALONOY
VISAYAS,CEBU,RONDA,CANSAYAHON
VISAYAS,CEBU,RONDA,ILAYA
VISAYAS,CEBU,RONDA,LANGIN
VISAYAS,CEBU,RONDA,LIBO-O
VISAYAS,CEBU,RONDA,MALALAY
VISAYAS,CEBU,RONDA,PALANAS
VISAYAS,CEBU,RONDA,POBLACION
VISAYAS,CEBU,RONDA,SANTA CRUZ
VISAYAS,CEBU,RONDA,TUPAS
VISAYAS,CEBU,RONDA,VIVE
VISAYAS,CEBU,SAMBOAN,BASAK
VISAYAS,CEBU,SAMBOAN,BONBON
VISAYAS,CEBU,SAMBOAN,BULANGSURAN
VISAYAS,CEBU,SAMBOAN,CALATAGAN
VISAYAS,CEBU,SAMBOAN,CAMBIGONG
VISAYAS,CEBU,SAMBOAN,CAMBUROY
VISAYAS,CEBU,SAMBOAN,CANORONG
VISAYAS,CEBU,SAMBOAN,COLASE
VISAYAS,CEBU,SAMBOAN,DALAHIKAN
VISAYAS,CEBU,SAMBOAN,JUMANGPAS
VISAYAS,CEBU,SAMBOAN,MONTEVERDE
VISAYAS,CEBU,SAMBOAN,POBLACION
VISAYAS,CEBU,SAMBOAN,SAN SEBASTIAN
VISAYAS,CEBU,SAMBOAN,SUBA
VISAYAS,CEBU,SAMBOAN,TANGBO
VISAYAS,CEBU,SAN FERNANDO,BALUD
VISAYAS,CEBU,SAN FERNANDO,BALUNGAG
VISAYAS,CEBU,SAN FERNANDO,BASAK
VISAYAS,CEBU,SAN FERNANDO,BUGHO
VISAYAS,CEBU,SAN FERNANDO,CABATBATAN
VISAYAS,CEBU,SAN FERNANDO,GREENHILLS
VISAYAS,CEBU,SAN FERNANDO,ILAYA
VISAYAS,CEBU,SAN FERNANDO,LANTAWAN
VISAYAS,CEBU,SAN FERNANDO,LIBURON
VISAYAS,CEBU,SAN FERNANDO,MAGSICO
VISAYAS,CEBU,SAN FERNANDO,PANADTARAN
VISAYAS,CEBU,SAN FERNANDO,PITALO
VISAYAS,CEBU,SAN FERNANDO,POBLACION NORTH
VISAYAS,CEBU,SAN FERNANDO,POBLACION SOUTH
VISAYAS,CEBU,SAN FERNANDO,SAN ISIDRO
VISAYAS,CEBU,SAN FERNANDO,SANGAT
VISAYAS,CEBU,SAN FERNANDO,TABIONAN
VISAYAS,CEBU,SAN FERNANDO,TANANAS
VISAYAS,CEBU,SAN FERNANDO,TINUBDAN
VISAYAS,CEBU,SAN FERNANDO,TONGGO
VISAYAS,CEBU,SAN FERNANDO,TUBOD
VISAYAS,CEBU,SAN FRANCISCO,CABUNGA-AN
VISAYAS,CEBU,SAN FRANCISCO,CAMPO
VISAYAS,CEBU,SAN FRANCISCO,CONSUELO
VISAYAS,CEBU,SAN FRANCISCO,ESPERANZA
VISAYAS,CEBU,SAN FRANCISCO,HIMENSULAN
VISAYAS,CEBU,SAN FRANCISCO,MONTEALEGRE
VISAYAS,CEBU,SAN FRANCISCO,NORTHERN POBLACION
VISAYAS,CEBU,SAN FRANCISCO,SAN ISIDRO
VISAYAS,CEBU,SAN FRANCISCO,SANTA CRUZ
VISAYAS,CEBU,SAN FRANCISCO,SANTIAGO
VISAYAS,CEBU,SAN FRANCISCO,SONOG
VISAYAS,CEBU,SAN FRANCISCO,SOUTHERN POBLACION
VISAYAS,CEBU,SAN FRANCISCO,UNIDOS
VISAYAS,CEBU,SAN FRANCISCO,UNION
VISAYAS,CEBU,SAN FRANCISCO,WESTERN POBLACION
VISAYAS,CEBU,SAN REMIGIO,ANAPOG
VISAYAS,CEBU,SAN REMIGIO,ARGAWANON
VISAYAS,CEBU,SAN REMIGIO,BAGTIC
VISAYAS,CEBU,SAN REMIGIO,BANCASAN
VISAYAS,CEBU,SAN REMIGIO,BATAD
VISAYAS,CEBU,SAN REMIGIO,BUSOGON
VISAYAS,CEBU,SAN REMIGIO,CALAMBUA
VISAYAS,CEBU,SAN REMIGIO,CANAGAHAN
VISAYAS,CEBU,SAN REMIGIO,DAPDAP
VISAYAS,CEBU,SAN REMIGIO,GAWAYGAWAY
VISAYAS,CEBU,SAN REMIGIO,HAGNAYA
VISAYAS,CEBU,SAN REMIGIO,KAYAM
VISAYAS,CEBU,SAN REMIGIO,KINAWAHAN
VISAYAS,CEBU,SAN REMIGIO,LAMBUSAN
VISAYAS,CEBU,SAN REMIGIO,LAWIS
VISAYAS,CEBU,SAN REMIGIO,LIBAONG
VISAYAS,CEBU,SAN REMIGIO,LOOC
VISAYAS,CEBU,SAN REMIGIO,LUYANG
VISAYAS,CEBU,SAN REMIGIO,MANO
VISAYAS,CEBU,SAN REMIGIO,POBLACION
VISAYAS,CEBU,SAN REMIGIO,PUNTA
VISAYAS,CEBU,SAN REMIGIO,SAB-A
VISAYAS,CEBU,SAN REMIGIO,SAN MIGUEL
VISAYAS,CEBU,SAN REMIGIO,TACUP
VISAYAS,CEBU,SAN REMIGIO,TAMBONGON
VISAYAS,CEBU,SAN REMIGIO,TO-ONG
VISAYAS,CEBU,SAN REMIGIO,VICTORIA
VISAYAS,CEBU,SANTA FE,BALIDBID
VISAYAS,CEBU,SANTA FE,HAGDAN
VISAYAS,CEBU,SANTA FE,HILANTAGAAN
VISAYAS,CEBU,SANTA FE,KINATARKAN
VISAYAS,CEBU,SANTA FE,LANGUB
VISAYAS,CEBU,SANTA FE,MARICABAN
VISAYAS,CEBU,SANTA FE,OKOY
VISAYAS,CEBU,SANTA FE,POBLACION
VISAYAS,CEBU,SANTA FE,POOC
VISAYAS,CEBU,SANTA FE,TALISAY
VISAYAS,CEBU,SANTANDER,BUNLAN
VISAYAS,CEBU,SANTANDER,CABUTONGAN
VISAYAS,CEBU,SANTANDER,CANDAMIANG
VISAYAS,CEBU,SANTANDER,CANLUMACAD
VISAYAS,CEBU,SANTANDER,LILOAN
VISAYAS,CEBU,SANTANDER,LIP-TONG
VISAYAS,CEBU,SANTANDER,LOOC
VISAYAS,CEBU,SANTANDER,PASIL
VISAYAS,CEBU,SANTANDER,POBLACION
VISAYAS,CEBU,SANTANDER,TALISAY
VISAYAS,CEBU,SIBONGA,ABUGON
VISAYAS,CEBU,SIBONGA,BAE
VISAYAS,CEBU,SIBONGA,BAGACAY
VISAYAS,CEBU,SIBONGA,BAHAY
VISAYAS,CEBU,SIBONGA,BANLOT
VISAYAS,CEBU,SIBONGA,BASAK
VISAYAS,CEBU,SIBONGA,BATO
VISAYAS,CEBU,SIBONGA,CAGAY
VISAYAS,CEBU,SIBONGA,CAN-AGA
VISAYAS,CEBU,SIBONGA,CANDAGUIT
VISAYAS,CEBU,SIBONGA,CANTOLAROY
VISAYAS,CEBU,SIBONGA,DUGOAN
VISAYAS,CEBU,SIBONGA,GUIMBANGCO-AN
VISAYAS,CEBU,SIBONGA,LAMACAN
VISAYAS,CEBU,SIBONGA,LIBO
VISAYAS,CEBU,SIBONGA,LINDOGON
VISAYAS,CEBU,SIBONGA,MAGCAGONG
VISAYAS,CEBU,SIBONGA,MANATAD
VISAYAS,CEBU,SIBONGA,MANGYAN
VISAYAS,CEBU,SIBONGA,PAPAN
VISAYAS,CEBU,SIBONGA,POBLACION
VISAYAS,CEBU,SIBONGA,SABANG
VISAYAS,CEBU,SIBONGA,SAYAO
VISAYAS,CEBU,SIBONGA,SIMALA
VISAYAS,CEBU,SIBONGA,TUBOD
VISAYAS,CEBU,SOGOD,AMPONGOL
VISAYAS,CEBU,SOGOD,BAGAKAY
VISAYAS,CEBU,SOGOD,BAGATAYAM
VISAYAS,CEBU,SOGOD,BAWO
VISAYAS,CEBU,SOGOD,CABALAWAN
VISAYAS,CEBU,SOGOD,CABANGAHAN
VISAYAS,CEBU,SOGOD,CALUMBOYAN
VISAYAS,CEBU,SOGOD,DAKIT
VISAYAS,CEBU,SOGOD,DAMOLOG
VISAYAS,CEBU,SOGOD,IBABAO
VISAYAS,CEBU,SOGOD,LIKI
VISAYAS,CEBU,SOGOD,LUBO
VISAYAS,CEBU,SOGOD,MOHON
VISAYAS,CEBU,SOGOD,NAHUS-AN
VISAYAS,CEBU,SOGOD,PANSOY
VISAYAS,CEBU,SOGOD,POBLACION
VISAYAS,CEBU,SOGOD,TABUNOK
VISAYAS,CEBU,SOGOD,TAKAY
VISAYAS,CEBU,TABOGON,ALANG-ALANG
VISAYAS,CEBU,TABOGON,CADUAWAN
VISAYAS,CEBU,TABOGON,CAMOBOAN
VISAYAS,CEBU,TABOGON,CANAOCANAO
VISAYAS,CEBU,TABOGON,COMBADO
VISAYAS,CEBU,TABOGON,DAANTABOGON
VISAYAS,CEBU,TABOGON,ILIHAN
VISAYAS,CEBU,TABOGON,KAL-ANAN
VISAYAS,CEBU,TABOGON,LABANGON
VISAYAS,CEBU,TABOGON,LIBJO
VISAYAS,CEBU,TABOGON,LOONG
VISAYAS,CEBU,TABOGON,MABULI
VISAYAS,CEBU,TABOGON,MANAGASE
VISAYAS,CEBU,TABOGON,MANLAGTANG
VISAYAS,CEBU,TABOGON,MASLOG
VISAYAS,CEBU,TABOGON,MUABOG
VISAYAS,CEBU,TABOGON,PIO
VISAYAS,CEBU,TABOGON,POBLACION
VISAYAS,CEBU,TABOGON,SALAG
VISAYAS,CEBU,TABOGON,SAMBAG
VISAYAS,CEBU,TABOGON,SAN ISIDRO
VISAYAS,CEBU,TABOGON,SAN VICENTE
VISAYAS,CEBU,TABOGON,SOMOSA
VISAYAS,CEBU,TABOGON,TABA-AO
VISAYAS,CEBU,TABOGON,TAPUL
VISAYAS,CEBU,TABUELAN,BONGON
VISAYAS,CEBU,TABUELAN,DALID
VISAYAS,CEBU,TABUELAN,KANLIM-AO
VISAYAS,CEBU,TABUELAN,KANLUHANGON
VISAYAS,CEBU,TABUELAN,KANTUBAON
VISAYAS,CEBU,TABUELAN,MABUNAO
VISAYAS,CEBU,TABUELAN,MARAVILLA
VISAYAS,CEBU,TABUELAN,OLIVO
VISAYAS,CEBU,TABUELAN,POBLACION
VISAYAS,CEBU,TABUELAN,TABUNOK
VISAYAS,CEBU,TABUELAN,TIGBAWAN
VISAYAS,CEBU,TABUELAN,VILLAHERMOSA
VISAYAS,CEBU,TALISAY CITY,BIASONG
VISAYAS,CEBU,TALISAY CITY,BULACAO
VISAYAS,CEBU,TALISAY CITY,CADULAWAN
VISAYAS,CEBU,TALISAY CITY,CAMP IV
VISAYAS,CEBU,TALISAY CITY,CANSOJONG
VISAYAS,CEBU,TALISAY CITY,DUMLOG
VISAYAS,CEBU,TALISAY CITY,JACLUPAN
VISAYAS,CEBU,TALISAY CITY,LAGTANG
VISAYAS,CEBU,TALISAY CITY,LAWAAN I
VISAYAS,CEBU,TALISAY CITY,LAWAAN II
VISAYAS,CEBU,TALISAY CITY,LAWAAN III
VISAYAS,CEBU,TALISAY CITY,LINAO
VISAYAS,CEBU,TALISAY CITY,MAGHAWAY
VISAYAS,CEBU,TALISAY CITY,MANIPIS
VISAYAS,CEBU,TALISAY CITY,MOHON
VISAYAS,CEBU,TALISAY CITY,POBLACION
VISAYAS,CEBU,TALISAY CITY,POOC
VISAYAS,CEBU,TALISAY CITY,SAN ISIDRO
VISAYAS,CEBU,TALISAY CITY,SAN ROQUE
VISAYAS,CEBU,TALISAY CITY,TABUNOC
VISAYAS,CEBU,TALISAY CITY,TANGKE
VISAYAS,CEBU,TALISAY CITY,TAPUL
VISAYAS,CEBU,TOLEDO CITY,AWIHAO
VISAYAS,CEBU,TOLEDO CITY,BAGAKAY
VISAYAS,CEBU,TOLEDO CITY,BATO
VISAYAS,CEBU,TOLEDO CITY,BIGA
VISAYAS,CEBU,TOLEDO CITY,BULONGAN
VISAYAS,CEBU,TOLEDO CITY,BUNGA
VISAYAS,CEBU,TOLEDO CITY,CABITOONAN
VISAYAS,CEBU,TOLEDO CITY,CALONGCALONG
VISAYAS,CEBU,TOLEDO CITY,CAMBANG-UG
VISAYAS,CEBU,TOLEDO CITY,CAMP 8
VISAYAS,CEBU,TOLEDO CITY,CANLUMAMPAO
VISAYAS,CEBU,TOLEDO CITY,CANTABACO
VISAYAS,CEBU,TOLEDO CITY,CAPITAN CLAUDIO
VISAYAS,CEBU,TOLEDO CITY,CARMEN
VISAYAS,CEBU,TOLEDO CITY,DAANGLUNGSOD
VISAYAS,CEBU,TOLEDO CITY,DON ANDRES SORIANO
VISAYAS,CEBU,TOLEDO CITY,DUMLOG
VISAYAS,CEBU,TOLEDO CITY,GEN. CLIMACO
VISAYAS,CEBU,TOLEDO CITY,IBO
VISAYAS,CEBU,TOLEDO CITY,ILIHAN
VISAYAS,CEBU,TOLEDO CITY,"JUAN CLIMACO, SR."
VISAYAS,CEBU,TOLEDO CITY,LANDAHAN
VISAYAS,CEBU,TOLEDO CITY,LOAY
VISAYAS,CEBU,TOLEDO CITY,LURAY II
VISAYAS,CEBU,TOLEDO CITY,MATAB-ANG
VISAYAS,CEBU,TOLEDO CITY,MEDIA ONCE
VISAYAS,CEBU,TOLEDO CITY,PANGAMIHAN
VISAYAS,CEBU,TOLEDO CITY,POBLACION
VISAYAS,CEBU,TOLEDO CITY,POOG
VISAYAS,CEBU,TOLEDO CITY,PUTINGBATO
VISAYAS,CEBU,TOLEDO CITY,SAGAY
VISAYAS,CEBU,TOLEDO CITY,SAM-ANG
VISAYAS,CEBU,TOLEDO CITY,SANGI
VISAYAS,CEBU,TOLEDO CITY,SANTO NIÑO
VISAYAS,CEBU,TOLEDO CITY,SUBAYON
VISAYAS,CEBU,TOLEDO CITY,TALAVERA
VISAYAS,CEBU,TOLEDO CITY,TUBOD
VISAYAS,CEBU,TOLEDO CITY,TUNGKAY
VISAYAS,CEBU,TUBURAN,ALEGRIA
VISAYAS,CEBU,TUBURAN,AMATUGAN
VISAYAS,CEBU,TUBURAN,ANTIPOLO
VISAYAS,CEBU,TUBURAN,APALAN
VISAYAS,CEBU,TUBURAN,BAGASAWE
VISAYAS,CEBU,TUBURAN,BAKYAWAN
VISAYAS,CEBU,TUBURAN,BANGKITO
VISAYAS,CEBU,TUBURAN,BARANGAY I
VISAYAS,CEBU,TUBURAN,BARANGAY II
VISAYAS,CEBU,TUBURAN,BARANGAY III
VISAYAS,CEBU,TUBURAN,BARANGAY IV
VISAYAS,CEBU,TUBURAN,BARANGAY V
VISAYAS,CEBU,TUBURAN,BARANGAY VI
VISAYAS,CEBU,TUBURAN,BARANGAY VII
VISAYAS,CEBU,TUBURAN,BARANGAY VIII
VISAYAS,CEBU,TUBURAN,BULWANG
VISAYAS,CEBU,TUBURAN,CARIDAD
VISAYAS,CEBU,TUBURAN,CARMELO
VISAYAS,CEBU,TUBURAN,COGON
VISAYAS,CEBU,TUBURAN,COLONIA
VISAYAS,CEBU,TUBURAN,DAAN LUNGSOD
VISAYAS,CEBU,TUBURAN,FORTALIZA
VISAYAS,CEBU,TUBURAN,GA-ANG
VISAYAS,CEBU,TUBURAN,GIMAMA-A
VISAYAS,CEBU,TUBURAN,JAGBUAYA
VISAYAS,CEBU,TUBURAN,KABANGKALAN
VISAYAS,CEBU,TUBURAN,KABKABAN
VISAYAS,CEBU,TUBURAN,KAGBA-O
VISAYAS,CEBU,TUBURAN,KALANGAHAN
VISAYAS,CEBU,TUBURAN,KAMANSI
VISAYAS,CEBU,TUBURAN,KAMPOOT
VISAYAS,CEBU,TUBURAN,KAN-AN
VISAYAS,CEBU,TUBURAN,KANLUNSING
VISAYAS,CEBU,TUBURAN,KANSI
VISAYAS,CEBU,TUBURAN,KAORASAN
VISAYAS,CEBU,TUBURAN,LIBO
VISAYAS,CEBU,TUBURAN,LUSONG
VISAYAS,CEBU,TUBURAN,MACUPA
VISAYAS,CEBU,TUBURAN,MAG-ALWA
VISAYAS,CEBU,TUBURAN,MAG-ANTOY
VISAYAS,CEBU,TUBURAN,MAG-ATUBANG
VISAYAS,CEBU,TUBURAN,MAGHAN-AY
VISAYAS,CEBU,TUBURAN,MANGGA
VISAYAS,CEBU,TUBURAN,MARMOL
VISAYAS,CEBU,TUBURAN,MOLOBOLO
VISAYAS,CEBU,TUBURAN,MONTEALEGRE
VISAYAS,CEBU,TUBURAN,PUTAT
VISAYAS,CEBU,TUBURAN,SAN JUAN
VISAYAS,CEBU,TUBURAN,SANDAYONG
VISAYAS,CEBU,TUBURAN,SANTO NIÑO
VISAYAS,CEBU,TUBURAN,SIOTES
VISAYAS,CEBU,TUBURAN,SUMON
VISAYAS,CEBU,TUBURAN,TOMINJAO
VISAYAS,CEBU,TUBURAN,TOMUGPA
VISAYAS,CEBU,TUDELA,BUENAVISTA
VISAYAS,CEBU,TUDELA,CALMANTE
VISAYAS,CEBU,TUDELA,DAAN SECANTE
VISAYAS,CEBU,TUDELA,GENERAL
VISAYAS,CEBU,TUDELA,MCARTHUR
VISAYAS,CEBU,TUDELA,NORTHERN POBLACION
VISAYAS,CEBU,TUDELA,PUERTOBELLO
VISAYAS,CEBU,TUDELA,SANTANDER
VISAYAS,CEBU,TUDELA,SECANTE BAG-O
VISAYAS,CEBU,TUDELA,SOUTHERN POBLACION
VISAYAS,CEBU,TUDELA,VILLAHERMOSA
VISAYAS,EASTERN SAMAR,ARTECHE,AGUINALDO
VISAYAS,EASTERN SAMAR,ARTECHE,BALUD
VISAYAS,EASTERN SAMAR,ARTECHE,BATO
VISAYAS,EASTERN SAMAR,ARTECHE,BERI
VISAYAS,EASTERN SAMAR,ARTECHE,BIGO
VISAYAS,EASTERN SAMAR,ARTECHE,BUENAVISTA
VISAYAS,EASTERN SAMAR,ARTECHE,CAGSALAY
VISAYAS,EASTERN SAMAR,ARTECHE,CAMPACION
VISAYAS,EASTERN SAMAR,ARTECHE,CARAPDAPAN
